genre,mea0,std0,min0,max0,skw0,kur0,mea1,std1,min1,max1,skw1,kur1,mea2,std2,min2,max2,skw2,kur2,mea3,std3,min3,max3,skw3,kur3,mea4,std4,min4,max4,skw4,kur4,mea5,std5,min5,max5,skw5,kur5,mea6,std6,min6,max6,skw6,kur6,mea7,std7,min7,max7,skw7,kur7,mea8,std8,min8,max8,skw8,kur8,mea9,std9,min9,max9,skw9,kur9,mea10,std10,min10,max10,skw10,kur10,mea11,std11,min11,max11,skw11,kur11
jazz,32.1598585508807,43.1824980135221,-130.971450805664,131.613525390625,-0.017356043622628,-0.464770179626269,18.5851680935472,6.74328179518346,-3.51334929466248,34.0737648010254,-0.42872387348133,0.164783909257389,11.9765710956053,4.47267143319733,-2.98869681358337,24.254207611084,-0.261869493037466,0.242980720545702,-3.56013556092091,3.27751027697373,-11.7873468399048,5.39322757720947,0.025502029602195,-0.549978020991254,6.57592823875409,2.1213416274854,0.603547275066376,14.1348476409912,0.182658512579624,0.140292970691187,-4.5030294242929,1.69174580413896,-9.68229007720947,0.690536916255951,-0.243405301304377,0.066441445422695,5.51675143608413,1.58633556294281,-1.1459299325943,9.75593280792236,-0.188778768289865,0.268909077511815,-4.16352295131361,1.61596182270189,-9.24867820739746,1.4089583158493,-0.327574144486594,0.648800385676023,4.95193374574254,1.41178398702476,0.763708591461181,9.76648330688477,0.028275219944125,0.006468284336892,-3.7371404253581,1.37314162364591,-9.89108085632324,0.599797427654266,0.020221887768769,0.927695011773764,4.91016597201876,1.71531146312055,-0.389262646436691,13.9512844085693,0.254085602964004,0.775059742812354,-3.93033051521212,1.34282850353596,-8.25037097930908,0.225881397724152,-0.026588843494975,0.118973265613867
jazz,2.96946243310615,36.4908353282153,-175.158508300781,92.260139465332,-0.204821371028104,0.806378394255816,17.584826189829,6.01564553339768,1.68933129310608,35.8200454711914,0.023475990392652,-0.153488788086596,11.5982557793116,3.69944734625341,-2.37124419212341,24.5402336120605,0.009540541560862,0.561092699348783,-3.37309025163689,3.40769156898075,-15.3559732437134,5.20513391494751,-0.18841435759228,-0.410449383787313,7.3076199896225,2.5583865913542,-2.24853253364563,17.0086841583252,-0.144906896992918,0.833361033086615,-4.68733784166907,2.15998512822141,-13.2210721969604,0.81377774477005,-0.441252364242589,-0.132106741483054,5.71456052842816,1.71790840234037,-1.62178909778595,10.7213878631592,-0.315102687670573,0.513108311123425,-4.00399259873421,1.50581669569849,-11.1525917053223,1.44222187995911,-0.504361750239439,1.22258270640181,5.20340007480969,1.57582408639482,-0.689993917942047,13.119460105896,0.128439338442867,1.10524526302683,-3.51010974361849,1.36402454953714,-8.09360122680664,1.17226529121399,0.305633924900033,0.536904250952596,5.33518955650519,1.44979917163457,-0.965376436710358,11.7438201904297,0.02937439819955,1.30179574000313,-3.6228585495193,1.34744244965815,-7.67414712905884,1.10362660884857,0.43064977314474,0.56951385110035
jazz,45.1275484211386,32.1817634331367,-142.588027954102,104.591728210449,-0.881766005791637,1.0384874460973,25.1147345639722,7.87127729932101,5.88051462173462,48.6980590820312,0.2180725809678,-0.515552769522472,13.2447591227596,5.28219296920678,-0.470555365085602,31.2139759063721,-0.119257959862313,0.103628791471026,-6.09496596767518,5.6037511343794,-20.0559005737305,4.51019239425659,-0.266291422775932,-0.875031129786273,6.16544784056055,2.43168658321444,0.139268919825554,16.8981342315674,0.589372140752385,0.779495203853101,-5.1737464452847,2.30698616839766,-16.9250888824463,-0.796182751655579,-1.33019882236335,2.48923660296782,6.16076148432639,1.71763709472569,1.86634957790375,13.6119089126587,0.443955884490637,0.644087816123692,-4.45474507691841,1.57741651239415,-9.98044300079346,-0.778741240501404,-0.326992842814133,-0.187549704087239,6.51887059239551,1.6092407142896,1.4886611700058,11.5268878936768,0.36809626276392,0.042863080286813,-3.99666660555498,1.58356852411598,-8.11414337158203,2.73372173309326,0.34729833089564,0.574004973321314,4.59470316708575,1.24793124282336,0.337338268756866,8.67154502868652,0.175830147823012,0.338459458170597,-5.98014770116105,1.52083511324482,-11.3349857330322,-2.10839009284973,-0.220497928954125,-0.400368037501908
jazz,26.2052982358045,33.5537756458442,-81.0217208862305,90.6571884155273,-0.32054299733004,-0.62597465896045,19.5897909890774,6.61857163416874,4.092848777771,44.4066505432129,0.647229425883991,0.612673531909057,16.8334362897762,4.15104561275315,2.23684525489807,29.8607883453369,0.384048035791031,0.373725557625662,0.128635646670253,2.92821395813205,-16.6902179718018,5.73296546936035,-1.31663290262009,3.03003642213634,7.467133216248,2.06835043631633,2.12167859077454,16.3547344207764,0.48855463692014,0.560480968348284,-5.4479185157044,2.80339152321436,-14.6588087081909,-0.452994883060455,-0.824924372713645,0.427408640689881,6.45421411381211,2.07552396972332,1.32263779640198,13.4314832687378,0.72557869539557,0.297223275533584,-4.10364212444009,1.44100541918888,-9.33927440643311,0.223496958613396,-0.489102871057519,0.630077362563961,5.09861475970856,1.55249075800655,-1.86967051029205,10.5404748916626,0.24341252681101,1.24880357342429,-3.93442743153983,1.78828438644415,-10.3358688354492,3.15414714813232,0.718678928826456,1.07271462849149,4.05861890039104,1.78772570981119,-3.59910655021667,8.64632892608643,-1.0163842291377,1.48771370262141,-4.20450779276705,1.86094988020345,-9.20124435424805,2.83191227912903,0.71120417845015,0.991899066428786
jazz,52.5092241855555,25.0080403194533,-42.7307548522949,109.490829467773,-0.378003203173382,-0.246528892084795,17.8510405834331,6.72636380269089,2.61342573165894,36.3751220703125,0.371117194786093,-0.549720542167919,13.0185104741607,3.09687001459655,-0.906246244907379,21.8113632202148,-0.408083525790333,1.08314655467593,-1.40665730870915,3.12125379042963,-12.7423009872437,5.36859273910522,-0.834482144805696,0.221514075141985,9.5993969850762,2.61080153563652,3.50489330291748,20.0468063354492,0.901840468238693,0.685764541804178,-3.41760283785894,2.3479681650005,-14.3510541915894,0.534416615962982,-1.40572673783467,2.32693229909746,7.0883222094802,1.85787044410961,2.43786358833313,14.6628456115723,0.904114219214105,1.16478861468678,-4.0877440020572,1.62869964012714,-8.95016098022461,1.36473214626312,-0.153457552563858,-0.269087460991656,4.78691091287968,1.54106435331576,-0.475735604763031,9.57442569732666,-0.075251177277364,0.302215733225868,-3.82637995968378,1.56631968948607,-7.96779632568359,4.82342720031738,0.866783351289003,3.85883677960533,4.92810853842841,1.39947177172253,-5.35495758056641,9.68989849090576,-1.0827652268455,5.84743664213548,-4.37882438004883,1.10843454472193,-7.61098098754883,2.8194580078125,0.713358395898056,3.86025657938935
jazz,53.9069429428742,35.6515633540557,-90.5378494262695,120.062065124512,-1.22794353986559,1.58857049707499,17.6379653065527,7.21521226785675,-0.438817709684372,40.8575782775879,0.132191864482685,-0.538952826609075,10.7963202793951,4.04309373019138,-3.11106204986572,26.7001533508301,-0.472669500887276,0.926428806403498,-2.92627963664982,3.07712747331411,-16.0231990814209,4.11290121078491,-1.04638627292526,1.81880806901727,8.86052503424605,2.99710334360321,-0.000887178117409,19.8782119750977,0.649685828560107,0.17893678948141,-6.57834988867249,3.3165426535551,-18.2447757720947,-0.24950909614563,-0.645848902377745,-0.064078348501246,5.68628125431401,2.66908367752278,-2.32131719589233,12.9926080703735,-0.040959636952163,-0.099119111865389,-4.74071569488652,1.7285278143948,-10.8947048187256,-0.677725374698639,-0.458462762271782,-0.184320931791798,4.33253208614773,2.01877026019949,-3.2898428440094,11.0680513381958,-0.211809227168867,0.197026394564722,-3.50197305762434,2.63126417131586,-11.8493576049805,6.06546878814697,0.727422166807829,0.538475268685986,3.40191595529966,2.11138561120818,-5.18179082870483,8.22788047790527,-0.903878016968794,0.796509677450356,-3.71366225886053,1.87017677278666,-9.88449573516846,3.62309265136719,0.32376951610267,0.671082884344354
jazz,54.9438306230926,29.9156996289959,-43.5517883300781,113.434814453125,-0.636821499764554,-0.200065513179477,18.1185785967383,6.77749565304161,2.26947569847107,37.932430267334,0.135831641325977,-0.450062968268275,8.66807824439753,5.20191802368225,-4.67694997787476,22.2079372406006,-0.141027297605183,-0.446767278306035,-5.43657928333991,4.79216448407914,-18.5950260162354,3.56634521484375,-0.321627054119779,-0.84353287849287,9.19909856658833,2.98796777081007,1.60982882976532,21.0408039093018,0.712379577926643,0.359301444674112,-3.47924453876326,2.6859504380267,-14.7158861160278,1.93312501907349,-0.845219613298872,0.527607432382296,8.07986348735271,2.39201731249046,3.42525720596313,16.8572845458984,0.796394434506428,0.449897960264913,-4.12348129602895,1.62363440691532,-10.0091199874878,-0.035716518759728,-0.329018990754347,-0.054064318964376,3.87473535527504,1.56554049059253,-2.04328608512878,10.6358575820923,0.171797509564662,0.456798540433404,-4.32108406778186,1.90831048331317,-9.88035106658936,5.11130380630493,0.60903555554071,1.60435794985739,4.4561250625138,1.95537744261503,-2.54755711555481,9.47707080841064,-0.834758413056599,0.810693028819269,-3.06442770251598,1.48510485681079,-8.61812973022461,2.34624481201172,0.045163580270821,0.636629206625794
jazz,46.0034744188694,31.2388668359452,-102.963562011719,116.51099395752,-0.506558187534323,-0.119847900084984,20.6566541748536,6.20058105647061,4.17994546890259,39.3546981811523,0.198162184721099,-0.32702261680324,13.102077211424,3.46585661241363,-0.213260769844055,26.9800338745117,0.201492482204096,0.976108439442602,-2.18389161056219,3.50742256607563,-13.4698553085327,5.43241596221924,-0.436998327812307,-0.27613786297682,9.22891075956084,3.7409769198327,1.4112184047699,27.0820178985596,0.772544866922761,0.784013005502453,-5.93843309886432,2.90954408869265,-17.0469913482666,-0.09634380787611,-0.619392132348782,0.47176807315241,4.62152249654244,2.5491393566382,-1.53931975364685,13.420786857605,0.470939262082504,0.21536704431289,-4.88049959600876,1.92482593607841,-11.1364526748657,-0.27251923084259,-0.220273293660126,-0.227453651499978,5.55115502175539,2.10917125761238,-3.49158835411072,12.9717359542847,0.18404821595287,0.303865228752229,-4.33128363753005,1.80197898778664,-9.91099262237549,3.79085731506348,0.235803662732722,0.46925449094366,4.22615397092805,1.56572809108021,-0.985498130321503,8.67871952056885,-0.232409806241156,0.060380658316809,-4.64363790361717,1.57871335185733,-9.74344444274902,0.34953385591507,-0.26354967095225,0.030686377658694
jazz,61.7637659237571,22.2999617050965,-79.566650390625,113.518165588379,-0.909125051120392,1.80931276445536,17.1435660073401,6.27868163027645,-0.399522989988327,36.054500579834,0.102698365919498,-0.387895143382265,8.07776595731217,3.27553181152308,-5.32561874389648,18.5331077575684,-0.165315063432006,0.906693955678808,-7.31478883810896,4.65340368832826,-21.6981315612793,3.31223773956299,-0.046751438350443,-0.591691717807653,6.35498867277817,2.9003665942532,-0.305674344301224,17.1223907470703,0.699410711038657,0.422460121399748,-5.92275098646701,3.30761323317109,-19.6877880096436,0.027969667688012,-1.0150247513255,0.99251142961751,7.68576175078767,2.10650586681773,3.19406199455261,15.6965036392212,0.626126849726166,0.267093004864887,-4.00551953694437,1.61975264329174,-8.60685062408447,1.01593565940857,-0.160138699500472,-0.238183123129749,4.42040926657368,1.98115212208345,-5.51434850692749,9.15967559814453,-0.40575041134259,0.416545374678019,-2.51409700764666,2.32731410930417,-9.71294593811035,6.61055898666382,0.39557314358587,0.146096204558675,5.22483781328731,1.888333673452,-3.38222074508667,10.6632690429688,-0.425376953077305,1.03806504645166,-3.1694992735494,1.64316668356963,-7.52482461929321,4.21838426589966,0.482908470555896,0.813657258761034
jazz,35.7906546978063,20.8280684581683,-55.8800888061523,96.4992065429687,-0.181420986904099,-0.008047726818858,15.8287692910017,5.58917259155447,1.64921069145203,36.4521179199219,0.638036302086465,0.221571515859438,15.7313426173011,3.47855359264263,3.46313095092773,24.7421836853027,-0.035026201150891,-0.494748378163608,1.40111402793324,1.53326811836234,-5.37575578689575,5.77830505371094,-0.46481141689251,1.00231070700028,8.95814856651217,2.12836741124317,4.62083959579468,18.5766525268555,0.963015952710374,1.57125426836678,-4.44792125474575,2.1292343781318,-14.7188997268677,-0.304781883955002,-1.41191305642676,2.72050685718663,5.60732932146205,1.63798097961728,1.84403777122498,13.6680507659912,0.968967984981873,1.66759049773222,-5.36865315638309,1.48755416348495,-10.4391794204712,-0.534935593605042,-0.04190888836497,-0.08241871748515,3.71904386327017,1.18396284952423,-0.448061317205429,7.68115091323853,-0.144032907774569,0.565945764388452,-4.80266444362527,1.56264444493002,-8.75236415863037,4.84387636184692,0.86745762990742,2.30306357551606,3.87090131133621,1.23207654767862,-3.00094676017761,7.3687949180603,-0.834449893742153,2.43091410897849,-4.63885334484106,1.45024434304054,-8.73659706115723,2.75393867492676,0.85085715357991,1.87619179637706
metal,109.652734894458,10.1710023780293,-14.9630527496338,142.93962097168,-2.14462846849334,25.3143719841254,4.54211423690175,5.68004509995325,-15.0075912475586,17.6064224243164,-0.383221583510809,0.085029483204935,-1.4437141585005,2.41144669762737,-6.90538883209229,7.90042924880981,0.29394672943698,-0.275437277446597,-7.16567262492057,2.91636526500181,-14.501106262207,2.41717147827148,0.004922438185835,-0.401260391672978,7.04809242267435,3.42436999250397,-4.43129682540894,16.2801876068115,-0.356313979299265,-0.121004266011799,-2.57728667446108,2.84147600198266,-9.71078014373779,6.93683099746704,0.455177903258585,0.161880954756179,5.36797538504277,2.31166332722578,-0.684157490730285,11.8645792007446,-0.083329516624026,-0.259231845104577,-3.40079628145637,1.71508710239301,-9.71800231933594,1.67614924907684,-0.175266681361623,0.062364666841905,4.26059298439966,1.88532095752554,-2.33186984062195,9.26839542388916,-0.457924407342799,-0.088258588822097,-1.91514197598564,1.85256947660356,-8.94513416290283,4.47257471084595,0.095532823703639,0.103703828161906,1.15820437017013,2.07201682144943,-5.37962198257446,8.41691780090332,0.082976454996626,-0.13192811396732,-2.58543377943894,1.62703990589263,-7.41047143936157,3.05980467796326,0.124509074898731,-0.184836442863008
metal,98.2214420300799,10.0707682480569,-30.6479167938232,118.633087158203,-2.78949928854015,30.1917687800885,6.03621345935357,4.24678303099137,-14.339714050293,21.0059509277344,-1.02233616321995,3.83242023593293,-0.474907992869809,1.94729067752692,-6.43921947479248,5.02367067337036,0.07492146057566,0.016073914923597,-7.16576032620467,2.11155431574419,-14.4467315673828,-0.828885138034821,0.23715958319028,0.387064520686297,7.06894647014461,2.37030700781416,-3.35212254524231,17.2711772918701,-0.236914510151301,1.87852105165531,-5.96288783480538,2.43884114071259,-14.1238918304443,4.33271837234497,0.262388871956828,0.974043037170775,8.08013881685575,2.21883147056062,0.794307470321655,16.3060207366943,0.154565544200559,0.274053548193454,-3.09511487154005,1.9746557013559,-8.47530364990234,2.0684814453125,-0.217352496336984,-0.563178416119644,2.07382056813322,1.75448030213474,-3.38836455345154,6.35939693450928,-0.199694310035034,-0.296788822732203,-1.42184125602,2.16654523746427,-8.07093238830566,6.23373079299927,-0.012723993634402,0.0353843421689,0.566819766037549,1.74561284409204,-4.68628883361816,6.10975313186646,-0.047211569354926,0.122628940633225,-0.489306443185864,1.38898396300619,-5.50908946990967,3.39881324768066,-0.298366949516934,0.159906196065875
