mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12,,,,,,,,,,,,,,
66.63002,13.65328,11.943086,-2.6786582,5.056072,-2.3872023,7.666697,-1.0332612,7.100588,-2.3364954,5.8501787,-3.5144713,,,,,,,,,,,,,,
44.739243,19.347773,12.479316,-5.385518,4.890597,-1.8984206,7.444539,-4.2767286,5.1774616,-2.354088,7.6379886,-3.2770772,,,,,,,,,,,,,,
31.338923,26.544743,13.740239,-8.155716,4.635134,-2.7776663,8.148397,-5.072262,6.464846,-3.8776157,8.295935,-2.036921,,,,,,,,,,,,,,
25.117157,22.91059,12.01947,-9.216325,5.23104,-2.320359,9.525142,-2.509687,7.974824,-3.1202953,7.2317567,-2.4271731,,,,,,,,,,,,,,
35.51709,17.422516,11.91329,-4.850019,3.8997016,-3.3306892,7.62944,-2.0684621,5.987866,-4.0739665,5.699948,-2.6511385,,,,,,,,,,,,,,
17.233906,21.637274,14.633506,-9.215333,5.4555726,-1.34556,8.188398,-4.9668665,5.317016,-2.763903,6.1628585,-3.1189759,,,,,,,,,,,,,,
23.10597,16.407019,11.731316,-4.527698,4.455844,-3.0852716,7.113119,-3.121395,5.118939,-3.8885238,4.987841,-4.6012425,,,,,,,,,,,,,,
29.594542,12.921992,11.196023,-2.2049785,4.9280767,-2.2785218,6.475462,-2.2127469,5.1222415,-3.1311781,4.633648,-3.4125855,,,,,,,,,,,,,,
4.9548416,24.35913,14.3584585,-8.251145,5.2353745,-2.7360234,8.593109,-4.90855,3.4660623,-3.348408,6.019506,-5.090758,,,,,,,,,,,,,,
2.834145,26.439846,12.870471,-5.552954,6.44156,-2.1347446,8.427559,-5.9053583,3.4124813,-6.397574,5.3882833,-4.872505,,,,,,,,,,,,,,
18.246128,16.95573,11.30093,-3.7713573,5.697975,-2.2197278,5.903226,-4.5235443,3.9649637,-4.6896477,3.9808867,-5.586389,,,,,,,,,,,,,,
18.229008,18.079933,13.192895,-2.7914507,5.885392,-1.7434763,7.0894146,-3.75549,3.5807374,-5.8303046,3.3187907,-5.8103857,,,,,,,,,,,,,,
18.92623,21.086735,5.9826307,-8.583417,2.0011146,-3.738479,7.4880767,-2.6778283,5.5809956,-1.6723659,5.1614695,-5.563761,,,,,,,,,,,,,,
64.40067,23.831003,10.181827,-7.525194,5.1903715,-2.2128742,8.528446,-2.5271473,5.0079894,-5.060776,5.2834105,-5.2138696,,,,,,,,,,,,,,
63.767822,27.452559,12.951193,-6.6120725,4.753413,-3.0890098,7.1141233,-5.5063653,6.25005,-1.2795752,6.851506,-5.3410006,,,,,,,,,,,,,,
52.94584,27.346306,14.197835,-7.0442204,5.116066,-2.8393188,9.542501,-3.8086512,5.462577,-5.225477,6.564917,-5.0302234,,,,,,,,,,,,,,
46.59573,24.922634,13.165253,-4.516285,7.4929805,-1.5342094,10.728825,-5.953212,4.6172404,-3.0621703,7.6909013,-4.897752,,,,,,,,,,,,,,
66.76121,15.51267,10.676893,-3.3090818,4.808521,-2.8672202,6.132087,-3.3386977,5.3190546,-2.9909227,4.6783843,-4.9058995,,,,,,,,,,,,,,
52.213066,20.159857,12.136867,-5.8114777,4.7376504,-2.6857162,6.7984104,-3.637328,5.384397,-3.4918294,7.0428076,-2.612784,,,,,,,,,,,,,,
51.69957,13.523817,10.727047,-4.0691013,4.8991337,-1.939391,7.2134514,-3.1205344,4.211539,-4.171886,5.6219897,-2.7148194,,,,,,,,,,,,,,
46.739365,12.630953,9.524724,-4.8496795,4.9484925,-3.0197668,5.423045,-4.0651994,4.000007,-3.865969,5.542637,-3.283816,,,,,,,,,,,,,,
49.27613,10.189363,9.292453,-2.9420755,4.78972,-2.7751405,5.063321,-3.8565137,3.8581364,-4.067281,4.827134,-2.8459115,,,,,,,,,,,,,,
37.035038,13.018572,11.224287,-3.801664,5.3451223,-1.5493708,8.285783,-1.1106259,6.7767725,-2.3690124,5.953509,-3.31761,,,,,,,,,,,,,,
23.65292,13.974393,7.993026,-5.1761208,5.202903,-1.9382012,6.826535,-3.4288476,4.402574,-3.8431501,5.8254657,-2.2416136,,,,,,,,,,,,,,
-0.59757996,26.029808,8.327707,-10.241626,4.6609817,-1.2398956,9.847654,-4.6078625,3.845497,-5.6203284,4.764183,-3.5731082,,,,,,,,,,,,,,
-1.1256008,28.059708,12.617852,-5.570391,6.352918,-1.247002,9.440345,-5.0017323,5.5124283,-4.339396,5.8353677,-6.801553,,,,,,,,,,,,,,
14.573696,16.609896,11.355089,-4.3923097,5.6599183,-0.015189309,8.875457,-4.059644,2.193624,-6.2690363,4.3817277,-3.5210016,,,,,,,,,,,,,,
4.011738,26.138714,9.403764,-7.5535326,6.90487,-0.057399668,11.823065,-6.2847524,3.096709,-3.854793,8.019276,-5.3038483,,,,,,,,,,,,,,
15.510286,16.467476,9.756822,-4.625461,5.004633,-1.5930724,7.9882774,-6.263987,1.4794191,-5.756006,5.269771,-3.6760304,,,,,,,,,,,,,,
55.431038,23.553684,5.0371556,-8.434582,2.171475,-4.4074006,9.2875805,-4.5718603,4.3045225,-3.0830798,4.279521,-5.860018,,,,,,,,,,,,,,
72.79658,19.90643,7.763974,-8.548921,3.7165308,-3.3503487,9.281446,-0.46839204,7.50081,-3.3890157,6.8872476,-2.1786573,,,,,,,,,,,,,,
65.2227,28.29614,7.2765045,-5.700827,4.081763,-3.2687213,9.84429,-2.6568525,5.4871783,-4.6914883,7.3332195,-5.402022,,,,,,,,,,,,,,
50.68673,25.33144,13.820978,-7.0468717,4.249072,-6.5336604,7.811547,-2.9174943,6.532076,-5.186543,5.598847,-4.6210117,,,,,,,,,,,,,,
62.31534,21.28498,11.361461,-5.006067,6.103143,-2.017462,10.762392,-1.3823917,6.692816,-5.1587076,3.7130687,-7.1833553,,,,,,,,,,,,,,
44.947422,29.76187,11.08643,-3.8993933,7.8591714,-2.0680263,8.588148,-4.258036,6.5523005,-4.886647,6.11516,-5.7733116,,,,,,,,,,,,,,
62.000095,14.756174,12.982527,-1.8659602,6.3933496,-1.8272965,6.5751667,-3.178211,5.8900785,-2.9772985,5.0543146,-4.518488,,,,,,,,,,,,,,
44.475174,16.254276,13.177042,-2.3482387,6.7218184,-1.6242733,6.849979,-4.4673777,5.441346,-2.7216673,6.7534695,-3.7790008,,,,,,,,,,,,,,
42.795822,15.380934,10.710273,-4.599955,5.059015,-1.5251354,7.9363947,-2.5896468,4.659106,-5.074584,3.662754,-4.882535,,,,,,,,,,,,,,
21.81901,19.633238,13.298402,-7.157023,5.350225,-2.053418,7.391169,-3.4713962,5.9005136,-3.942284,5.4816623,-4.19219,,,,,,,,,,,,,,
22.798105,17.181856,10.487267,-8.458633,4.6579213,-1.6267661,7.5843964,-4.180625,5.4817095,-3.0507,6.5978284,-2.7912347,,,,,,,,,,,,,,
30.880102,17.112629,9.872143,-6.743208,3.1137357,-2.4577515,7.4339123,-3.1356647,4.9778943,-3.4920876,5.136585,-4.7846637,,,,,,,,,,,,,,
11.103149,27.20849,9.124264,-9.007605,3.8936832,-2.3709507,9.665987,-3.6726544,7.129557,-2.1710749,6.4480696,-5.4053497,,,,,,,,,,,,,,
15.588341,18.73404,12.212055,-5.2105007,5.3441205,-3.5472531,5.278055,-4.5195484,5.247251,-3.187926,6.204354,-5.281287,,,,,,,,,,,,,,
22.009838,16.852678,9.571462,-5.8293905,3.498334,-2.5934033,5.4540243,-5.9786596,3.1553836,-4.231575,4.2399125,-5.4654074,,,,,,,,,,,,,,
10.301062,21.94258,8.562023,-6.5318713,6.5074415,-1.0614513,9.045592,-6.034109,4.834531,-3.7355368,4.4026737,-5.979238,,,,,,,,,,,,,,
54.72866,29.249628,7.2118893,-9.487308,3.0805643,-3.4977033,8.477309,-6.134654,3.2498567,-3.6992018,5.123723,-4.766729,,,,,,,,,,,,,,
63.11047,23.706076,12.962334,-6.1160793,3.9223914,-3.7577171,7.4035892,-5.6041,2.8042693,-6.133779,5.7509074,-4.2832584,,,,,,,,,,,,,,
67.43193,18.253706,14.838394,-2.4392765,3.8070683,-5.3731546,4.365489,-4.336171,5.370287,-3.0759795,5.478163,-3.7942708,,,,,,,,,,,,,,
69.50501,13.099153,12.293188,-2.280969,3.6153543,-5.5056458,3.5951297,-4.126897,4.335639,-3.8656604,4.5514264,-3.6608045,,,,,,,,,,,,,,
73.182724,17.408287,11.030848,-3.213184,5.185951,-5.0891933,3.7366598,-5.9276547,5.5822783,-4.091642,4.0835466,-4.247509,,,,,,,,,,,,,,
95.531815,12.686931,4.4786553,-2.6721177,5.6570334,-0.93059075,4.9194155,-4.245296,3.365814,-7.8375435,0.09875723,-6.558072,,,,,,,,,,,,,,
100.924,12.470006,4.001077,-6.4116645,1.548471,-5.2418714,4.958299,-4.4701605,1.9993534,-6.593964,-1.0061864,-9.381904,,,,,,,,,,,,,,
110.03147,11.255605,3.6096468,-4.3905425,6.946541,-3.9142609,4.5527625,-6.3330984,-1.2351043,-7.641839,1.1645651,-8.3514,,,,,,,,,,,,,,
99.384796,12.102815,1.6245333,-4.410349,5.5329742,-4.0544777,1.0575358,-7.1320715,2.5820289,-7.6588097,-1.4803123,-9.905181,,,,,,,,,,,,,,
97.01707,13.0857525,2.29629,-3.4095433,6.1652384,-4.403469,2.5998468,-7.7655535,2.219968,-5.4641953,-1.2595234,-8.175512,,,,,,,,,,,,,,
91.69977,11.539953,2.1767879,-5.752833,3.180924,-0.26187328,3.6105201,-9.337443,-0.19253059,-9.359096,-2.3721666,-9.38779,,,,,,,,,,,,,,
82.26193,13.53799,2.9431663,-5.0202284,4.619774,-5.296432,0.4356583,-6.4190454,3.895141,-6.9436064,2.4422455,-7.73765,,,,,,,,,,,,,,
64.88296,16.935856,-0.3411031,-6.2485356,3.9242222,-4.0674324,3.726708,-2.7684348,6.4539766,-4.95956,3.9967902,-9.205872,,,,,,,,,,,,,,
72.3635,17.019068,3.5306427,-8.67217,1.1381446,-6.1620207,2.6604264,-7.606209,3.8660758,-7.1717315,2.335431,-7.603586,,,,,,,,,,,,,,
75.36506,17.162779,2.663414,-6.34838,2.0615575,-8.112469,2.2834103,-5.5088916,3.0306575,-6.0195494,3.6641636,-10.480543,,,,,,,,,,,,,,
75.93082,18.602285,5.57678,-6.073746,3.5399895,-5.225274,4.0254874,-3.861395,5.199193,-5.5240455,2.7512996,-5.901626,,,,,,,,,,,,,,
95.18028,20.061472,3.6933115,-4.4767776,1.3884537,-5.036516,0.9956471,-3.577703,6.6879883,-4.2315617,3.663351,-6.4016466,,,,,,,,,,,,,,
105.11337,19.479502,3.5817802,-6.0019484,4.1688857,-6.9138637,1.2251418,-4.7078853,5.191114,-3.9003294,4.012651,-5.0161314,,,,,,,,,,,,,,
98.26086,16.107212,4.0882607,-6.0933323,2.0831268,-6.55447,3.212819,-4.037102,4.512172,-5.2727795,4.3652153,-4.3467174,,,,,,,,,,,,,,
98.52688,13.90826,4.5781407,-4.7089934,2.743754,-5.793254,2.8207796,-4.575152,2.4585795,-7.1104517,1.9740368,-4.1881905,,,,,,,,,,,,,,
88.073586,15.187294,4.47895,-3.8619773,6.5016794,-7.964688,2.1785028,-5.79453,3.7472723,-7.3644333,2.7656946,-3.5469747,,,,,,,,,,,,,,
80.28215,18.641462,1.4453665,-4.9753747,6.587612,-9.97486,3.878825,-4.6184464,4.675002,-6.688782,2.1243758,-3.3755422,,,,,,,,,,,,,,
75.84545,16.706959,3.0370123,-0.935378,6.1414447,-8.348545,5.09431,-2.180312,5.645429,-6.709806,2.037718,-4.462369,,,,,,,,,,,,,,
69.56836,17.392628,0.34427524,-2.0124717,6.2082334,-7.7782435,4.2215123,-3.4904137,6.6096835,-7.666129,1.2614986,-3.987121,,,,,,,,,,,,,,
60.23447,18.713655,4.913941,-2.467951,10.42581,-2.210891,5.6673393,-6.235155,3.8009074,-5.006115,3.4327598,-6.221873,,,,,,,,,,,,,,
64.97036,23.90209,5.162582,-1.3296124,7.787671,-2.9866388,5.1511455,-7.0788746,6.6175814,-5.022725,6.0157247,-4.20118,,,,,,,,,,,,,,
62.98928,19.819712,3.1707094,-4.3948364,7.1998386,-1.5022308,5.5649214,-4.616874,8.75528,-2.8408027,5.394634,-3.33497,,,,,,,,,,,,,,
58.230488,19.176638,4.8098435,-5.574991,5.4312954,-1.4228009,7.297867,-2.907056,7.5857596,-1.5918957,5.4208255,-2.9050703,,,,,,,,,,,,,,
51.43447,20.005728,6.6278505,-3.8210042,9.006415,0.8144409,6.5227003,-5.969605,5.6695795,-2.2098367,5.3688745,-4.374274,,,,,,,,,,,,,,
46.99558,23.459873,5.165905,-0.3042268,10.549459,-1.5894275,4.1860957,-8.866265,6.4653654,-3.5221326,3.5070057,-4.340759,,,,,,,,,,,,,,
60.91528,17.771572,8.453552,-0.1288361,10.319958,-0.95278287,6.851456,-2.8489442,7.1028924,-4.817261,2.1285594,-4.2950416,,,,,,,,,,,,,,
62.309525,22.417934,5.407811,-5.183894,7.343094,1.2655358,7.796798,-2.3830607,8.264628,-1.3821287,6.069408,-4.426334,,,,,,,,,,,,,,
71.26388,24.348387,4.0417933,-6.85758,4.0139637,-2.5829353,5.0735574,-3.051701,8.582394,-2.502542,7.4817953,-5.512274,,,,,,,,,,,,,,
91.55392,18.665077,8.5923605,-7.9233103,1.0060347,-7.38305,1.5849627,-7.6539454,3.0982757,-4.650643,4.955734,-4.3351955,,,,,,,,,,,,,,
83.78373,27.197472,12.413768,-8.070089,3.7807987,-6.1219807,2.5933561,-9.002859,3.867897,-5.0441484,6.2042313,-4.120804,,,,,,,,,,,,,,
87.38229,18.295092,11.644348,-4.597591,3.8908281,-6.312692,2.0182405,-7.442517,4.849548,-2.653684,6.873251,-2.3128123,,,,,,,,,,,,,,
77.77015,20.952003,12.932716,-5.8297305,4.1600766,-6.367837,2.8476472,-7.3986287,4.1517506,-3.9438226,7.1102233,-2.8719854,,,,,,,,,,,,,,
52.46595,25.482397,15.673344,-7.6786823,4.4591594,-6.5419154,5.5462,-7.1681356,6.2191358,-4.065445,6.717074,-5.231096,,,,,,,,,,,,,,
55.27889,14.743174,13.234279,-4.0261736,6.3559494,-3.2632403,6.332167,-3.4245195,6.2692237,-3.5958583,5.034416,-5.3311887,,,,,,,,,,,,,,
47.951645,18.010326,13.978435,-4.1617804,5.378893,-3.643097,6.390106,-5.232473,5.713465,-3.557699,5.453136,-5.385058,,,,,,,,,,,,,,
60.428947,17.070255,11.388476,-4.68838,7.8283563,-3.1937869,4.6794353,-5.6686683,5.528776,-4.46636,4.2255044,-3.9819891,,,,,,,,,,,,,,
66.49876,26.148245,8.004756,-5.624915,4.684659,-5.146377,5.1271,-4.5494432,7.5773597,-5.7559853,2.4440126,-4.7946506,,,,,,,,,,,,,,
69.25126,23.625696,9.474399,-7.5792265,4.5186114,-6.024934,3.2014728,-4.039858,7.223492,-7.0321503,1.8874576,-5.1896315,,,,,,,,,,,,,,
62.333496,21.933456,6.299225,-9.014726,4.7203183,-5.1849947,2.7478764,-6.1056633,6.2099156,-6.6814737,2.2920473,-5.1368213,,,,,,,,,,,,,,
59.526943,21.38051,8.79122,-8.043323,2.3747659,-6.7331367,4.117544,-4.7234993,3.9849906,-6.434459,5.0709624,-2.2379408,,,,,,,,,,,,,,
54.984154,24.386316,9.895358,-7.475366,3.3685966,-7.289678,2.668212,-5.6161323,5.8008366,-5.2970924,4.1465235,-4.2087903,,,,,,,,,,,,,,
30.601282,29.507586,10.482663,-8.048837,6.375581,-4.7085757,5.6720843,-7.0488133,5.0229626,-6.834668,3.0612574,-3.4097934,,,,,,,,,,,,,,
37.53951,23.614334,6.622657,-9.619039,3.5348313,-5.7616444,1.7696884,-5.453722,6.8321676,-5.7880692,1.0363307,-5.619161,,,,,,,,,,,,,,
51.836975,24.208557,6.3038926,-7.4581776,3.9492965,-8.30965,1.7457664,-5.77949,6.9130645,-4.357599,4.084005,-5.3279867,,,,,,,,,,,,,,
74.248795,19.143064,4.637647,-6.140979,4.2266364,-4.044514,4.7941875,-5.6038227,4.175603,-5.049119,5.478445,-5.59091,,,,,,,,,,,,,,
66.95598,25.428946,6.8279343,-6.8830266,6.065004,-4.008179,4.3011565,-7.2384305,6.879468,-5.0049667,5.310013,-6.4772277,,,,,,,,,,,,,,
75.102875,21.096767,9.87494,-6.695869,5.1601424,-4.979601,5.1422906,-2.8399205,6.5972943,-4.522528,5.012087,-4.4548993,,,,,,,,,,,,,,
75.96642,17.26621,10.509469,-2.812182,6.710037,-4.26219,3.261665,-6.16686,3.8062315,-3.9925604,5.5707726,-4.014907,,,,,,,,,,,,,,
60.88781,20.316994,13.064215,-3.986227,5.1187706,-4.293653,5.5822616,-5.3500066,3.3151517,-5.4719334,4.698574,-4.651719,,,,,,,,,,,,,,
37.227715,20.415047,10.726181,-4.5417194,6.862891,-2.9243677,6.7627087,-3.317147,8.400185,-1.9021865,5.18756,-6.02802,,,,,,,,,,,,,,
33.999176,23.546377,12.322192,-6.9648385,5.2327924,-4.346409,6.097667,-4.832844,6.6042657,-5.7542677,3.874132,-5.1754427,,,,,,,,,,,,,,
45.192867,17.20021,9.395853,-5.7112327,4.7539062,-4.4942174,4.130279,-6.3421445,3.3401933,-6.368609,3.9852786,-4.088327,,,,,,,,,,,,,,
60.078846,21.441057,5.4658456,-6.441821,3.5250182,-7.6285954,4.9287477,-6.700042,5.3434496,-7.9967256,1.3580045,-4.277577,,,,,,,,,,,,,,
64.58622,23.697817,6.0015097,-7.9283514,1.4841607,-8.448225,2.7049782,-6.2012596,7.82091,-5.217923,3.1723764,-5.9778423,,,,,,,,,,,,,,
58.39254,22.178299,4.3316927,-6.7371383,5.049718,-6.4831963,3.0025363,-5.756687,6.8091035,-4.6294613,4.7042885,-5.297501,,,,,,,,,,,,,,
44.10892,24.711454,4.4223638,-5.9746222,6.575907,-7.4003525,4.6318207,-3.6340442,10.351799,-5.2681317,4.6286607,-5.4230433,,,,,,,,,,,,,,
45.93086,28.446064,5.9880843,-9.075793,7.192053,-5.419133,3.573389,-6.3364086,6.8601747,-7.3422403,2.442246,-6.7881913,,,,,,,,,,,,,,
34.567314,26.682964,8.440122,-6.4296665,6.473293,-6.304647,2.5251439,-6.8290634,5.6989193,-5.9620657,3.5267031,-4.923863,,,,,,,,,,,,,,
47.621662,18.08628,9.261943,-7.1328626,0.8594495,-7.6988926,2.8067245,-3.6118565,6.4647636,-4.7040486,2.7571604,-5.030755,,,,,,,,,,,,,,
50.439045,26.649958,3.2770035,-8.961424,4.125382,-4.698978,6.244183,-4.6158204,8.159893,-2.1323714,6.3633223,-3.054996,,,,,,,,,,,,,,
79.934616,20.708496,6.46913,-1.1967206,8.8649025,-2.8235993,5.5788336,-2.614739,8.473255,-4.6593914,5.588604,-2.7324572,,,,,,,,,,,,,,
77.53154,24.480124,6.1041555,-4.211139,7.874049,-4.3387465,6.3877463,-3.3001761,6.775778,-7.04714,3.576336,-3.690185,,,,,,,,,,,,,,
67.660835,23.684605,8.800944,-2.2704318,9.359052,-2.8356519,4.698595,-2.9498506,6.239239,-7.165958,4.6267214,-4.7931314,,,,,,,,,,,,,,
61.68432,20.60102,8.412571,-5.27796,11.801678,1.1733897,5.4932804,-3.9206421,6.1640763,-5.173482,3.8238988,-4.7311974,,,,,,,,,,,,,,
56.073612,18.167187,11.748448,-2.07858,8.41404,-2.6294315,4.7023625,-3.6261425,5.3132796,-5.891504,2.1955247,-4.2587905,,,,,,,,,,,,,,
43.75868,21.35293,11.255733,-4.0434003,9.829821,-0.25019348,6.1613584,-4.7936625,3.5336607,-6.0462565,3.4554741,-5.1276255,,,,,,,,,,,,,,
26.125748,27.580221,12.008542,-4.694295,9.610901,-0.5926248,6.717195,-5.84062,6.543798,-4.4302487,4.2857776,-6.21241,,,,,,,,,,,,,,
35.442024,24.356035,10.706383,-4.451315,8.249205,-1.4782976,6.2930965,-3.6232579,6.423465,-5.56628,5.3185077,-5.3217664,,,,,,,,,,,,,,
60.376728,21.056103,7.1804547,-5.3448734,5.749112,-4.054723,7.0159683,-2.3975606,6.849402,-5.3484206,3.3322375,-4.0274696,,,,,,,,,,,,,,
59.791428,28.623812,5.0697927,-6.5191803,6.022695,-5.158829,8.539277,-1.2288817,8.024617,-6.4405384,4.9366417,-3.0163767,,,,,,,,,,,,,,
67.133865,25.62171,5.8844624,-6.361316,6.327834,-5.125866,5.594657,-1.9234864,6.9281325,-4.7614884,5.2387886,-5.07643,,,,,,,,,,,,,,
53.971306,25.591475,5.88895,-7.1541443,5.435492,-5.9933233,6.5665956,-3.2320654,6.2479734,-3.9938235,5.504836,-4.5978813,,,,,,,,,,,,,,
53.360153,25.151379,9.178716,-6.7327924,5.2197056,-5.2321925,3.4747708,-3.5712423,7.3666167,-3.9395974,5.071145,-3.6387205,,,,,,,,,,,,,,
44.869606,29.01341,11.719251,-6.6351943,6.0815964,-4.735678,4.9444633,-3.1495419,7.3671308,-5.767451,3.8775473,-6.27433,,,,,,,,,,,,,,
29.486202,29.321913,11.095016,-8.060902,9.5748205,-1.2315949,7.611841,-2.084128,11.034864,-3.4307683,5.3906527,-5.105529,,,,,,,,,,,,,,
40.993977,27.040302,7.5484776,-7.028053,5.9327726,-5.380649,4.207755,-4.919755,8.984643,-5.2496705,4.6142664,-5.6392655,,,,,,,,,,,,,,
75.88959,26.390486,8.275285,-4.7574306,6.734517,-5.165248,3.4001975,-5.3790827,8.868678,-7.1127076,3.9016142,-3.3859775,,,,,,,,,,,,,,
98.48508,15.61635,12.008974,-1.8341409,5.749649,-2.999139,5.122301,-2.8495343,6.897889,-2.600354,4.3186107,-4.5140824,,,,,,,,,,,,,,
90.64556,14.073932,11.107726,-1.0887773,5.4547114,-4.6464906,3.8065586,-3.0237544,6.0109897,-3.4259553,3.6666405,-5.6625223,,,,,,,,,,,,,,
67.399796,26.64966,12.976008,-4.4278636,5.6401834,-5.3734765,5.6684084,-2.8517487,7.693644,-6.667084,3.6022255,-5.45735,,,,,,,,,,,,,,
83.156296,14.221738,10.654889,-3.5886345,3.648157,-4.6114974,3.402248,-4.933612,3.823434,-4.5433936,3.1402757,-5.4627337,,,,,,,,,,,,,,
58.035065,20.283464,12.63205,-3.127327,5.5748615,-7.048264,2.8357668,-5.6000576,4.401573,-4.907946,4.409679,-5.1246924,,,,,,,,,,,,,,
70.52894,16.301771,12.483039,-2.2482936,4.6274376,-4.5689893,4.541785,-3.89477,4.5831237,-5.3157535,3.7026777,-4.0558915,,,,,,,,,,,,,,
36.140274,28.585827,13.0447645,-6.871622,9.604867,-3.912677,5.0741553,-6.107559,7.7380815,-5.897256,3.1293535,-6.62055,,,,,,,,,,,,,,
87.50382,22.330994,5.892082,-8.702853,6.236199,-3.5501301,4.4417863,-4.813192,4.9558177,-6.632173,2.2433493,-5.4548025,,,,,,,,,,,,,,
81.009605,26.351603,6.768255,-4.5595093,8.319419,-6.269822,3.8206732,-5.4183207,6.4555807,-5.6281447,5.227743,-3.3851795,,,,,,,,,,,,,,
89.44182,17.077925,8.785582,-5.1481895,3.6469226,-6.016271,2.2338634,-4.9994183,4.187353,-5.8206525,1.8887619,-4.7326026,,,,,,,,,,,,,,
75.53381,19.632963,7.1697745,-6.629737,5.7352347,-4.258155,4.569347,-3.9429257,4.259568,-7.119186,2.2240152,-4.2746625,,,,,,,,,,,,,,
75.28714,19.718006,8.509151,-7.4720984,4.118608,-5.49561,3.6008902,-3.728736,4.803996,-6.471543,2.4339209,-4.0117683,,,,,,,,,,,,,,
60.161415,27.51348,11.386677,-8.281952,7.9347167,-6.6126447,1.9742783,-4.4873843,5.5262313,-6.699118,3.6199174,-4.626386,,,,,,,,,,,,,,
54.32956,25.998795,10.549865,-7.2907643,4.955064,-5.4008846,3.73321,-5.7462163,5.352029,-5.699823,4.9589767,-2.9584777,,,,,,,,,,,,,,
65.14247,20.609552,13.766629,-2.5689332,6.0274057,-4.2845745,4.367212,-4.558643,4.463812,-6.0456796,4.118549,-2.8365386,,,,,,,,,,,,,,
68.731,26.393766,2.9683225,-5.623082,8.205496,-6.5784073,5.514704,-4.538966,7.397436,-7.900954,3.8903148,-4.6225553,,,,,,,,,,,,,,
77.86977,21.569778,8.860012,-7.540055,6.2637215,-3.9616323,2.4834301,-6.6311564,5.208804,-5.108745,4.0311794,-3.956723,,,,,,,,,,,,,,
69.3383,23.649216,7.019269,-6.5135036,4.0033064,-6.0929303,2.9154263,-6.4948697,5.131094,-6.9179893,2.244639,-6.3401084,,,,,,,,,,,,,,
57.642574,23.981968,5.9177923,-4.3569164,5.4826007,-4.6939425,5.713545,-6.881955,5.388267,-7.3604608,3.3384004,-6.1518946,,,,,,,,,,,,,,
56.29295,25.752344,4.081183,-6.177674,3.859344,-6.195558,4.2844486,-5.638013,6.8439302,-8.17951,3.59147,-4.423825,,,,,,,,,,,,,,
58.18251,29.766394,6.508502,-5.1368113,4.344649,-3.3782983,3.4235015,-7.0110183,7.6775923,-5.5719438,5.3497467,-4.913024,,,,,,,,,,,,,,
70.01017,22.614653,5.7456512,-7.1566143,4.810584,-4.7616706,2.6164575,-6.1954193,4.5486584,-5.6657534,4.080833,-4.7316527,,,,,,,,,,,,,,
65.81452,19.412357,5.3280725,-5.6944003,4.1471496,-5.6394806,3.1042442,-5.6304984,3.8265457,-7.123974,1.3931994,-5.189759,,,,,,,,,,,,,,
82.41822,15.011254,6.7880297,-5.5873,4.3082914,-4.6491632,1.8473637,-4.249294,6.1120934,-3.1543145,4.0306168,-3.7053044,,,,,,,,,,,,,,
69.69426,28.255169,7.9143205,-5.799066,5.6921124,-4.456734,5.5550876,-4.354919,9.134735,-4.649157,5.4371767,-4.205077,,,,,,,,,,,,,,
71.18367,26.062809,9.208392,-5.883366,6.6724386,-3.3821037,7.9158382,-2.977784,8.999376,-4.79639,6.2689753,-3.3153505,,,,,,,,,,,,,,
70.1852,24.502403,10.803998,-5.8166995,5.452594,-4.3878,5.8608327,-2.9162707,8.183467,-4.526996,3.57704,-5.2011833,,,,,,,,,,,,,,
70.23027,21.23675,7.3443837,-6.832213,5.3601274,-4.4598565,4.577719,-3.7727048,9.218742,-2.887825,3.6133888,-4.64779,,,,,,,,,,,,,,
78.55441,13.200115,6.9708447,-6.558756,2.0055285,-5.331019,3.5068507,-5.0301833,3.7973642,-5.241074,2.640012,-3.7507677,,,,,,,,,,,,,,
70.4079,21.77632,9.078309,-6.305221,3.7829027,-5.63097,1.6029109,-5.9653187,8.908941,-3.0473037,3.3792593,-6.463229,,,,,,,,,,,,,,
74.72995,13.777321,7.7353964,-4.3194976,4.517065,-4.4255004,1.9684522,-5.816208,4.857423,-4.0795937,3.8860102,-3.0540226,,,,,,,,,,,,,,
58.560295,21.333948,8.599251,-5.3546457,8.392583,-2.9096649,4.437029,-3.995437,6.8848543,-5.4034505,2.5514238,-6.1787286,,,,,,,,,,,,,,
70.67968,29.669983,7.3072457,-6.0475664,10.237393,-2.6119142,4.8636546,-5.911451,6.621674,-7.9733796,3.2719662,-6.4578614,,,,,,,,,,,,,,
90.787575,14.539826,8.225165,-3.5610113,5.8743362,-3.8096879,4.84169,-1.9876468,5.4662805,-6.9048667,0.42047927,-6.4907722,,,,,,,,,,,,,,
77.32994,22.029942,8.035765,-8.918714,5.7877393,-3.9635594,4.9021106,-4.032351,5.9830027,-7.9898305,0.9692481,-6.258291,,,,,,,,,,,,,,
97.541214,15.131298,10.803867,-1.9581221,6.783563,-2.411767,4.980284,-4.059504,3.9257083,-5.204458,3.4456654,-4.0018854,,,,,,,,,,,,,,
73.23969,26.967371,8.423943,-6.2754865,10.100923,-4.7944064,5.172697,-5.7400746,6.0959053,-6.7742596,3.5438201,-4.189954,,,,,,,,,,,,,,
